ID_CONTA	RESPOSTA	DIVIDA_FINAL	DT_ACORDO
1437771	0	426.35	2018-11-22
1437776	1	1699.19	2019-06-04
1437785	0	1642.4	2019-06-04
1437794	0	1766.37	2019-06-04
1437816	1	797.46	2019-06-04
1437818	0	486.37	2019-03-20
1437824	0	578.09	2019-03-20
1437840	0	1673.44	2019-06-04
1437846	0	2213.31	2019-06-04
1437870	0	1675.12	2019-06-04
1437890	0	1465.13	2019-06-04
1437908	0	2223.63	2019-06-04
1437962	0	805.26	2019-03-20
1437980	0	835.67	2019-03-21
1437992	0	1060.51	2019-03-21
1437993	0	432	2018-11-22
1438002	0	1702	2019-06-04
1438009	0	984.12	2019-06-04
1438029	0	1127.96	2019-06-04
1438032	0	1076.72	2019-06-04
1438058	0	852.21	2018-11-22
1438059	0	455	2019-04-04
1438067	0	1212.94	2019-06-04
1438080	0	558.56	2018-11-22
1438114	0	1095.22	2019-06-04
1438119	0	508.01	2018-11-22
1438129	0	756.12	2019-03-22
1438146	0	807.73	2019-03-22
1438148	0	1093.48	2019-06-04
1438159	0	1674.26	2019-06-04
1438167	0	415.19	2018-11-22
1438181	0	1272.22	2019-06-04
1438185	0	914.21	2019-06-04
1438195	0	750.46	2018-11-22
1438214	0	591.52	2019-03-20
1438240	0	822.17	2019-06-04
1438272	0	1463.03	2019-06-04
1438279	0	854.88	2019-06-04
1438286	0	2373.76	2019-06-04
1438310	0	1424.13	2019-06-04
1438315	0	1095.78	2019-06-04
1438357	0	978.48	2019-06-04
1438362	0	2391.74	2019-06-04
1438366	0	846.9	2019-06-04
1438377	0	688.84	2018-11-22
1438394	0	764.03	2018-11-22
1438401	1	1427.63	2019-06-04
1438403	0	2867.28	2019-06-04
1438406	0	489.44	2018-11-22
1438412	0	628.81	2019-03-20
1438418	0	349.08	2019-03-20
1438436	0	857.18	2019-06-04
1438439	0	314.36	2019-03-20
1438453	0	427.16	2018-11-22
1438464	1	1251.97	2019-06-04
1438475	0	650.29	2018-11-22
1438477	0	2732.02	2019-06-04
1438485	0	433.55	2018-11-22
1438502	0	815.43	2018-11-22
1438524	0	1706.34	2019-06-04
1438564	0	1341.35	2019-06-04
1438574	0	501.47	2018-11-22
1438585	0	1327.58	2019-06-04
1438616	0	834.01	2019-06-04
1438627	0	603.97	2019-03-20
1438632	0	2075.64	2019-06-04
1438633	0	1078.09	2019-06-04
1438634	0	799	2019-06-04
1438662	0	470.55	2019-03-20
1438667	0	526.22	2018-11-22
1438687	0	854.92	2019-03-22
1438696	0	2091.52	2019-06-04
1438725	0	1171.6	2018-11-22
1438727	0	1265.01	2019-06-04
1438733	0	2531.24	2019-06-04
1438735	0	356.26	2019-03-20
1438746	0	1907.9	2019-03-22
1438772	0	873.39	2018-11-22
1438797	1	507.61	2018-11-22
1438805	0	596.46	2019-03-20
1438812	0	760.24	2019-06-04
1438813	0	1222.83	2019-06-04
1438842	0	2488.93	2019-06-04
1438873	0	577.26	2019-03-20
1438876	0	2001.48	2019-06-04
1438887	0	1966.21	2019-06-04
1438914	0	1152.56	2019-06-04
1438917	0	1008.8	2019-06-04
1438957	0	1223.33	2019-06-04
1438962	1	1290.03	2019-04-04
1438990	0	1261.84	2019-06-04
1439028	0	475.43	2018-11-22
1440033	0	1310.69	2018-11-22
1440037	0	786.2	2019-06-04
1440041	0	1787.1	2019-06-04
1440067	0	2441.52	2019-06-04
1440071	1	956.84	2019-04-04
1440075	0	1716.65	2018-11-22
1440077	0	1733.04	2019-06-04
1440081	0	868.62	2019-06-04
1440085	0	605.52	2019-03-20
1440091	0	1142.28	2019-06-04
1440096	0	1302.55	2019-06-04
1440098	0	1458.03	2019-06-04
1440100	0	827.79	2019-06-04
1440103	0	1519.47	2019-06-04
1440111	0	1262.29	2018-11-22
1440125	0	671.25	2019-03-20
1440127	0	1084.76	2019-06-04
1440132	0	680.6	2019-03-20
1440149	0	492.55	2018-11-22
1440175	0	529.25	2019-03-20
1440181	0	722.26	2019-03-20
1440184	0	500.82	2019-03-20
1440190	0	1072.4	2019-06-04
1440205	0	2198.08	2019-03-20
1440213	0	1214.72	2018-11-22
1440218	0	1320.91	2019-06-04
1440229	0	3541.55	2019-06-04
1440256	0	1799.37	2018-11-22
1440260	0	2118.02	2019-03-22
1440274	0	2618.55	2019-06-04
1440287	0	1148.26	2019-06-04
1440296	0	2782.9	2019-06-04
1440302	0	1025.45	2019-06-04
1440308	0	1729.74	2019-06-04
1440309	0	1375.97	2019-06-04
1440331	0	954.37	2019-06-04
1440356	0	1603.22	2019-06-04
1440360	0	2580.33	2019-06-04
1440362	0	5409.34	2019-06-04
1440366	0	1576.81	2019-06-04
1440378	0	358.13	2018-11-22
1440396	0	1106.53	2018-11-22
1440407	0	252.02	2019-03-20
1440436	0	2256.3	2019-06-04
1440448	0	460.53	2019-03-20
1440454	0	663.92	2019-03-20
1440458	0	1312.65	2019-06-04
1440461	0	1746.76	2019-06-04
1440462	0	918.72	2018-11-22
1440478	0	643.52	2019-03-20
1440479	0	2521.1	2019-06-04
1440497	0	3354.19	2019-06-04
1440502	0	1219.55	2018-11-22
1440509	0	1121.3	2019-06-04
1440523	0	857.56	2019-03-20
1440524	0	1131.33	2018-11-22
1440528	0	1761.03	2019-06-04
1440529	0	318.01	2018-11-22
1440533	0	542.83	2018-11-22
1440543	0	475.81	2019-03-20
1440547	0	2975.04	2019-06-04
1440552	0	286.16	2019-03-20
1440562	0	3908.24	2019-06-04
1440610	0	1676.72	2019-06-04
1440614	0	1003.16	2019-06-04
1440686	0	965.16	2019-03-22
1440691	0	938.75	2018-11-22
1440694	0	474.25	2019-03-20
1440704	0	2389.78	2019-06-04
1440712	0	1019.7	2019-06-04
1440713	0	1119.63	2019-06-04
1440714	0	872.84	2019-03-20
1440725	0	1164.03	2019-06-04
1440728	0	1087.09	2019-06-04
1440741	0	1807.09	2019-06-04
1440791	0	2853.31	2019-06-04
1440805	0	316.75	2019-03-20
1440814	0	330.92	2018-11-22
1440815	0	1900.48	2019-06-04
1440819	0	1023.45	2018-11-22
1440843	0	1064.35	2019-06-04
1440868	0	959.82	2019-06-04
1440878	0	711.88	2019-03-20
1440909	0	697.53	2019-06-04
1440927	0	453.48	2019-03-20
1440938	0	2277.1	2019-06-04
1440943	0	1072.49	2019-06-04
1440957	0	487.54	2018-11-22
1440980	0	2191.57	2019-06-04
1441012	0	2141.1	2019-03-22
1441015	0	1918.28	2019-06-04
1441024	0	1694.9	2018-11-22
1441033	0	847.21	2019-06-04
1441038	0	867.28	2019-06-04
1441043	0	1002.01	2018-11-22
1441058	0	1512.92	2019-06-04
1441064	0	605.54	2019-03-20
1441076	0	476.45	2018-11-22
1441088	0	556.79	2019-03-20
1441097	0	1708.52	2019-03-22
1441098	0	763.37	2019-06-04
1441101	0	3552.26	2019-06-04
1441121	0	1213.36	2019-06-04
1441129	0	488.53	2019-03-20
1441140	0	731.52	2019-03-20
1441144	0	1394.44	2019-06-04
1441147	0	505.42	2019-04-04
1441148	0	655.16	2018-11-22
1441151	0	958.3	2019-06-04
1441164	0	1556.39	2019-06-04
1441165	0	1546.1	2019-06-04
1441187	0	870.2	2019-06-04
1441198	0	1474.61	2019-06-04
1441200	0	774.38	2019-06-04
1441216	0	429.78	2018-11-22
1441224	0	2248.22	2019-06-04
1441241	0	955.48	2019-06-04
1441246	0	3506.74	2019-06-04
1441265	0	614.11	2019-03-20
1441266	0	1858.07	2018-11-22
1441274	0	2772.48	2019-06-04
1441275	0	1306.67	2019-06-04
1441277	0	777.7	2019-03-21
1441281	0	2021.57	2019-06-04
1441283	0	862.99	2019-06-04
1441289	0	811.15	2018-11-22
1441301	0	166.96	2019-04-04
1441303	0	1156.72	2019-06-04
1441308	0	1150.71	2019-06-04
1441329	0	989.36	2019-06-04
1441334	0	637.28	2018-11-22
1441339	0	2144.37	2019-06-04
1441346	0	551.82	2019-03-20
1441355	0	827.88	2019-06-04
1441359	0	494.13	2019-03-20
1441369	0	1813.25	2019-06-04
1441372	0	495.78	2019-03-20
1441379	0	1191.52	2019-06-04
1441384	0	1198.54	2019-06-04
1441398	0	2084.79	2019-06-04
1441428	0	1058.65	2019-06-04
1441432	0	1714.18	2019-06-04
1441468	0	1272.31	2019-06-04
1441478	0	4195.6	2019-06-04
1441489	0	4448.26	2019-06-04
1441490	0	2257.58	2019-06-04
1441511	0	1148.7	2019-06-04
1441517	0	288.52	2019-03-20
1441524	0	827.4	2019-06-04
1441528	0	480.36	2019-03-20
1441533	0	788.12	2019-03-20
1441539	0	403.16	2019-03-20
1441541	0	3460.53	2019-06-04
1441563	0	1762.06	2019-06-04
1441564	0	1179.78	2019-06-04
1441565	0	946.38	2019-06-04
1441569	0	398.8	2019-03-20
1441578	0	2167.81	2019-06-04
1441591	1	443.09	2018-11-22
1441592	0	1278.34	2019-06-04
1441606	0	1760.33	2019-06-04
1441614	0	1245.08	2019-06-04
1441616	0	1406.51	2019-06-04
1441634	0	823.08	2019-03-20
1441640	0	1281.35	2019-06-04
1441643	0	1227.38	2019-06-04
1441664	0	1969.53	2018-11-22
1441678	0	1462.38	2018-11-22
1441679	0	1636.1	2019-06-04
1441708	0	992.82	2019-06-04
1441712	0	726.07	2019-03-20
1441728	0	2962.09	2019-06-04
1441729	0	689.8	2019-06-04
1441731	0	2000.04	2019-06-04
1441733	0	2517.13	2019-06-04
1441737	0	1390.7	2019-06-04
1441742	0	551.93	2019-03-20
1441751	0	584.08	2019-03-20
1441755	0	895.67	2019-06-04
1441762	0	1813.34	2019-06-04
1441767	0	879.36	2019-06-04
1441768	1	2879.31	2019-06-04
1441769	0	988.1	2019-06-04
1441798	0	1062.37	2019-06-04
1441808	0	1028.2	2019-06-04
1441809	0	1133.46	2019-06-04
1441813	0	2043.72	2019-06-04
1441816	0	2668.79	2019-06-04
1441832	0	2321.28	2019-06-04
1441846	0	1777.54	2019-06-04
1441857	0	2489.92	2019-06-04
1441864	0	2077.85	2019-06-04
1441868	0	1971.91	2019-06-04
1441877	0	1219.35	2019-06-04
1441885	0	566.33	2018-11-22
1441901	0	1574.44	2019-06-04
1441912	0	1777.21	2019-06-04
1441916	0	2390.83	2019-06-04
1441917	0	1565.65	2019-06-04
1441933	0	893.07	2019-06-04
1441943	0	1164.62	2019-06-04
1441955	0	1691.4	2019-06-04
1441977	0	1880.53	2019-06-04
1441984	0	1694.66	2019-06-04
1441995	0	872.36	2019-06-04
1442001	0	1275.61	2019-06-04
1442010	0	836.8	2018-11-22
1442012	0	1204.02	2019-04-04
1442030	0	582.75	2019-03-20
1442043	0	530.85	2019-03-20
1442055	0	3123.92	2019-06-04
1442059	1	1308.37	2019-04-04
1442061	0	2503.82	2019-06-04
1442066	0	1476.85	2019-06-04
1442079	0	865.46	2019-06-04
1442101	0	846.79	2019-06-04
1442114	1	1101.45	2019-06-04
1442126	0	899.62	2019-03-20
1442133	0	1552.2	2019-06-04
1442144	0	514.69	2019-03-20
1442155	0	1860.42	2019-06-04
1442157	0	205.02	2019-03-20
1442165	0	1388.81	2019-06-04
1442173	0	1169.44	2019-06-04
1442203	0	1849.9	2019-06-04
1442211	0	623.89	2019-03-20
1442213	0	2272.96	2019-06-04
1442231	0	1765.45	2019-03-22
1442233	0	1100.84	2019-06-04
1442238	0	528.25	2019-03-20
1442258	0	1327.19	2019-06-04
1442270	0	1487.18	2019-06-04
1442271	0	1044.24	2019-06-04
1442276	0	505.8	2019-03-20
1442279	0	3213.1	2019-06-04
1442285	0	910.9	2019-06-04
1442302	0	1954.67	2019-06-04
1442313	0	446.93	2019-04-04
1442320	0	1818.24	2019-06-04
1442323	0	2430.27	2019-06-04
1442334	0	438.85	2019-03-20
1442339	0	819.92	2019-06-04
1442343	0	2063.21	2019-06-04
1442347	1	469.87	2018-11-22
1442349	0	1389.31	2019-06-04
1442356	0	950.66	2019-06-04
1442360	0	786.09	2019-03-20
1442396	0	1201.62	2019-06-04
1442404	0	1986.33	2019-06-04
1442428	0	592.83	2019-03-20
1442444	0	1688.47	2019-06-04
1442465	0	863.03	2019-06-04
1442471	0	749.88	2019-06-04
1442546	0	669.42	2019-03-20
1442549	0	2254.01	2019-06-04
1442557	0	1132.45	2019-06-04
1442574	0	2962.16	2019-06-04
1442583	0	581.81	2019-03-20
1442597	0	602.93	2019-03-20
1442609	0	641.57	2019-03-20
1442611	0	1249.1	2019-06-04
1442626	0	1093.02	2018-11-22
1442633	0	1885.46	2019-06-04
1442646	0	2943.34	2019-06-04
1442651	0	2783.16	2019-06-04
1442656	0	1057.51	2019-06-04
1442659	0	1416.83	2019-06-04
1442663	0	1817.4	2019-06-04
1442668	0	1298.91	2019-06-04
1442672	0	915.52	2019-06-04
1442699	0	2824.73	2019-03-22
1442702	0	5304.74	2019-06-04
1442707	0	866.31	2019-06-04
1442709	0	2070.24	2019-06-04
1442712	0	1444.2	2019-06-04
1442740	0	1580.21	2018-11-22
1442758	0	1993.49	2019-06-04
1442774	0	395.61	2019-03-20
1442778	0	943.91	2019-06-04
1442799	0	2056.82	2019-06-04
1442800	0	1205.42	2019-06-04
1442815	0	1691.89	2019-06-04
1442832	0	1760.75	2019-06-04
1442833	0	1308.19	2019-06-04
1442839	1	3253.19	2019-06-04
1442887	0	1634.91	2019-06-04
1442888	0	2566.37	2019-06-04
1442892	0	1833.54	2019-06-04
1442904	0	1730.51	2019-06-04
1442914	0	1257.62	2019-06-04
1442916	0	559.93	2019-03-20
1442920	0	368.97	2019-03-20
1442927	0	1651.01	2019-06-04
1442928	0	1944.55	2019-06-04
1442952	0	445.08	2018-11-22
1442955	0	2010.36	2018-11-22
1442966	0	1608.92	2019-06-04
1442969	0	353.02	2019-03-20
1442987	0	2815.21	2019-06-04
1442989	0	2274.06	2019-06-04
1442991	0	922.6	2019-06-04
1442994	0	363.94	2019-03-20
1442996	0	1580.36	2019-06-04
1443010	0	1531.54	2019-06-04
1443024	0	3306.82	2019-06-04
1443032	0	1708.02	2019-06-04
1443064	0	1508.47	2019-06-04
1443065	0	1874.65	2019-06-04
1443080	0	1493.65	2019-06-04
1443084	0	1012.97	2019-03-20
1443094	0	4041.25	2019-06-04
1443095	0	679.73	2019-03-20
1443100	0	645	2019-03-20
1443110	0	1706.25	2019-06-04
1443111	0	906.83	2018-11-22
1443112	0	1255.09	2019-06-04
1443113	0	705.56	2019-04-04
1443126	0	5087.02	2019-06-04
1443129	0	898.01	2019-06-04
1443148	0	1744.2	2019-06-04
1443149	0	2862.18	2019-06-04
1443152	0	1936.61	2019-06-04
1443167	0	438.55	2019-03-20
1443178	0	1936.98	2019-06-04
1443182	1	516.12	2018-11-22
1443185	0	1069	2019-06-04
1443186	0	1610.85	2018-11-22
1443196	1	554.44	2018-11-22
1443198	0	441.83	2019-03-20
1443202	1	1208.08	2019-06-04
1443223	0	2290.12	2019-06-04
1443236	0	509.02	2019-03-20
1443237	0	2708	2019-06-04
1443247	0	1890.97	2019-06-04
1443261	0	637.4	2019-03-20
1443268	0	939.9	2019-06-04
1443275	0	883.7	2019-06-04
1443284	0	1213.7	2019-06-04
1443289	0	1369.8	2019-06-04
1443297	0	3472.19	2019-06-04
1443307	0	1637.45	2019-06-04
1443312	0	1013.78	2018-11-22
1443313	0	530.43	2019-03-20
1443317	0	1284.45	2018-11-22
1443318	0	4100.85	2019-06-04
1443320	0	207.91	2019-03-20
1443368	0	2687.89	2019-06-04
1443371	0	840.9	2019-06-04
1443376	0	1551.52	2019-06-04
1443399	0	1155.09	2019-06-04
1443425	0	1725.39	2019-06-04
1443439	0	265.91	2019-03-20
1443471	0	769.22	2018-11-22
1443475	0	1542.58	2019-06-04
1443479	0	573.98	2019-03-20
1443480	1	240.45	2019-04-04
1443482	0	3266.29	2019-06-04
1443488	0	2013.79	2019-06-04
1443503	0	2559.12	2019-06-04
1443506	0	2073.49	2019-06-04
1443510	0	1808.03	2019-06-04
1443522	0	419.17	2019-03-20
1443527	0	1215.45	2019-03-21
1443535	0	2443.46	2019-06-04
1443545	0	2479.79	2019-06-04
1443549	0	3554.97	2019-06-04
1443553	0	1125.55	2019-06-04
1443555	0	485.52	2019-03-20
1443561	0	454.15	2018-11-22
1443580	0	2087.8	2019-06-04
1443590	0	501.19	2019-03-20
1443595	0	1071.33	2019-06-04
1443600	0	387	2019-03-20
1443623	0	566.04	2019-03-20
1443659	0	196.61	2019-03-20
1443681	0	2074.28	2019-06-04
1443692	0	2395.82	2019-06-04
1443696	0	2635.38	2019-06-04
1443710	0	589.85	2018-11-22
1443713	0	559.98	2019-03-20
1443715	0	1465.8	2019-06-04
1443718	0	2241.97	2019-06-04
1443733	0	853.64	2019-06-04
1443744	0	1950.33	2019-06-04
1443753	0	1775.42	2019-03-22
1443756	0	1160.97	2019-06-04
1443816	0	2082.16	2019-06-04
1443822	0	1252.64	2019-06-04
1443826	0	1895.17	2019-06-04
1443839	0	1052.3	2019-03-21
1443884	0	443.67	2018-11-22
1443893	0	1948.17	2019-03-22
1443895	0	2228.6	2018-11-22
1443907	0	976.15	2019-06-04
1443917	0	3115.12	2019-06-04
1443924	0	1382.56	2018-11-22
1443925	0	1093.18	2019-06-04
1443926	0	1494.99	2019-06-04
1443932	0	1532.65	2019-06-04
1443946	0	592.33	2019-03-20
1443957	0	410.71	2019-03-20
1444000	0	1176.09	2019-06-04
1444001	0	858.29	2018-11-22
1444022	0	1527.53	2019-06-04
1444049	0	1023.49	2019-06-04
1444080	0	1191	2019-06-04
1444099	0	3479.87	2019-06-04
1444105	0	2034.91	2019-06-04
1444112	0	2670.36	2019-06-04
1444119	1	1003.13	2018-11-22
1444124	0	1082.76	2018-11-22
1444127	0	1967.54	2019-06-04
1444140	0	3515.2	2019-06-04
1444148	0	3408.61	2019-06-04
1444158	0	1136.99	2019-03-21
1444171	0	4284.42	2019-06-04
1444183	0	1484.97	2019-06-04
1444208	0	1646.57	2019-06-04
1444241	0	1187.64	2019-06-04
1444249	0	1053.69	2019-06-04
1444286	0	1021.48	2019-06-04
1444298	1	1491.98	2019-06-04
1444305	0	4146.31	2019-06-04
1444310	0	772.92	2019-06-04
1444312	0	1414.07	2019-06-04
1444316	0	1659.79	2019-06-04
1444320	0	1440.22	2019-06-04
1444324	0	1550.27	2019-06-04
1444327	0	1758.2	2019-06-04
1444336	1	2444.49	2019-06-04
1444337	0	1730.97	2019-06-04
1444345	0	1887.42	2019-06-04
1444368	0	417.24	2019-03-20
1444380	0	1347.09	2019-03-22
1444384	0	3650.67	2019-06-04
1444385	0	1503.52	2018-11-22
1444411	0	2081.19	2019-06-04
1444417	0	597.72	2019-04-04
1444418	0	3805.78	2019-06-04
1444428	0	1057.24	2019-06-04
1444435	0	3093.37	2019-06-04
1444445	0	2458.31	2019-06-04
1444447	0	322.9	2019-03-20
1444456	0	1312.15	2019-06-04
1444468	0	2181.85	2019-06-04
1444472	1	2198.21	2019-06-04
1444475	0	1648.02	2019-06-04
1444476	0	1556.17	2018-11-22
1444484	0	1499.03	2019-06-04
1444505	0	1528.51	2019-06-04
1444527	1	1794.35	2019-06-04
1444536	0	3434.54	2019-06-04
1444538	0	1227.07	2019-06-04
1444547	0	1107.24	2019-06-04
1444552	0	1933.11	2019-06-04
1444577	0	2350.96	2019-06-04
1444582	0	1415.62	2019-06-04
1444591	0	1599.71	2019-06-04
1444601	0	1228.49	2019-06-04
1444632	0	1089.74	2019-06-04
1444641	0	4174.48	2019-06-04
1444647	0	2848.51	2019-06-04
1444702	0	3661.25	2019-06-04
1444713	0	1883.72	2019-06-04
1444717	0	1003.58	2019-06-04
1444718	0	377.02	2019-03-20
1444720	0	852.03	2019-06-04
1444737	0	2296.02	2019-06-04
1444764	0	1094.61	2019-06-04
1444765	0	2873.89	2019-06-04
1444779	0	3424.61	2019-06-04
1444784	0	1660.54	2019-06-04
1444799	0	561.73	2019-03-20
1444812	0	1213.57	2019-06-04
1444817	0	332.49	2019-03-20
1444829	0	1537.37	2019-06-04
1444838	0	933.17	2019-06-04
1444854	0	4962.98	2019-06-04
1444859	0	597.45	2019-03-20
1444860	0	1156.27	2019-06-04
1444869	0	1163.8	2019-06-04
1444875	0	1407.73	2019-06-04
1444876	0	3716.04	2019-06-04
1444891	0	1944.75	2019-06-04
1444892	0	1856.91	2019-06-04
1444894	0	1116.04	2019-06-04
1444897	0	611.74	2019-03-20
1444904	0	716.54	2019-04-04
1444912	0	563.34	2019-03-20
1444913	0	1165.53	2019-06-04
1444916	0	473	2019-03-20
1444938	0	1082.48	2019-06-04
1444940	0	1121.15	2018-11-22
1444943	0	1264.91	2019-06-04
1444948	0	350.18	2019-03-20
1444953	0	439.35	2019-03-20
1444965	0	2131.3	2019-06-04
1444976	0	1959.22	2019-06-04
1444981	0	2089.92	2019-06-04
1444982	0	1434.85	2019-06-04
1444988	1	389.67	2019-03-20
1445003	0	1410.71	2019-03-22
1445024	0	1165	2019-06-04
1445026	0	3207.76	2019-06-04
1445028	0	1407	2019-06-04
1445042	0	1917.71	2019-03-21
1445046	0	694.18	2019-03-20
1445050	0	1383.33	2019-06-04
1445070	0	1158.25	2019-06-04
1445077	0	1657.94	2019-06-04
1445099	0	357.58	2019-03-20
1445100	0	1436.28	2019-06-04
1445130	0	259.51	2019-03-20
1445166	0	702.97	2019-03-20
1445199	0	1167.16	2019-06-04
1445212	0	1119.65	2019-06-04
1445228	0	2038.26	2019-06-04
1445242	0	1903.97	2019-06-04
1445245	0	1225.48	2019-06-04
1445250	0	1294.94	2019-06-04
1445268	0	2861.07	2019-06-04
1445279	0	1471.53	2019-06-04
1445291	0	2040.35	2019-06-04
1445299	0	2859.39	2019-06-04
1445321	0	553.65	2019-03-20
1445328	0	1160.51	2019-06-04
1445336	0	1254.69	2019-06-04
1445342	0	574.6	2019-03-20
1445359	0	527.89	2019-03-20
1445395	0	5815.87	2019-06-04
1445415	1	279.75	2019-03-20
1445432	0	2909.71	2019-06-04
1445463	0	460.3	2019-03-20
1445478	0	661.78	2019-06-04
1445495	0	2259.25	2019-06-04
1445507	0	1589.49	2019-06-04
1445508	0	1350.22	2018-11-22
1445521	0	2029.4	2019-06-04
1445532	0	1410.84	2019-06-04
1445539	0	484.38	2019-03-20
1445546	0	1310.1	2019-06-04
1445557	0	2297.29	2019-06-04
1445583	0	392.45	2019-03-20
1445586	0	1188.8	2019-06-04
1445588	0	967.83	2018-11-22
1445593	0	2533.03	2019-06-04
1445596	0	1353.36	2019-06-04
1445600	0	537.7	2019-03-20
1445622	0	1805.42	2019-06-04
1445630	0	4823.91	2019-06-04
1445649	0	1595.6	2019-06-04
1445674	0	1737.82	2019-06-04
1445681	0	1015.38	2019-06-04
1445687	0	791.67	2019-03-22
1445689	0	3183.94	2019-06-04
1445715	1	1233.1	2019-06-04
1445726	0	2859.34	2019-06-04
1445730	0	863.71	2019-06-04
1445745	0	1941.63	2019-06-04
1445788	0	3105.71	2019-06-04
1445790	0	1240.28	2019-06-04
1445822	0	1682.73	2018-11-22
1445838	0	1250.78	2019-06-04
1445843	0	940.52	2019-06-04
1445882	0	1096.39	2019-03-22
1445889	0	555.72	2019-03-20
1445896	0	1950.42	2019-06-04
1445915	0	2601.63	2019-06-04
1445917	0	871.24	2019-06-04
1445926	0	753.4	2019-06-04
1445935	0	3303.52	2019-06-04
1445938	0	1538.09	2019-06-04
1445962	0	3012.11	2019-06-04
1445968	0	924.69	2018-11-22
1445975	0	2353.74	2019-06-04
1445976	0	1723	2018-11-22
1446004	0	1944.99	2018-11-22
1446019	0	1707.81	2019-06-04
1446022	0	1164.17	2019-06-04
1446025	0	964.71	2019-06-04
1446033	0	1775.46	2019-06-04
1446038	0	1018.58	2019-06-04
1446040	0	435.48	2018-11-22
1446088	0	844.3	2018-11-22
1446119	0	1376.49	2018-11-22
1446127	0	1481.01	2019-06-04
1446129	0	2477.66	2019-06-04
1446157	0	1433.9	2019-06-04
1446160	0	1771.54	2019-06-04
1446161	0	1415.15	2019-06-04
1446181	0	1836.52	2019-06-04
1446182	0	937.57	2019-06-04
1446183	0	2774.65	2019-06-04
1446199	0	1312.03	2019-06-04
1446243	0	3829.16	2019-06-04
1446252	0	883.09	2019-06-04
1446256	0	1774.87	2019-06-04
1446261	0	1044.96	2019-06-04
1446272	0	1949.25	2019-06-04
1446286	0	511.7	2018-11-22
1446306	0	787.54	2018-11-22
1446309	0	1000.54	2018-11-22
1446339	0	1126.52	2019-06-04
1446354	0	695.65	2019-03-20
1446355	0	650.9	2019-03-20
1446365	0	860.2	2019-06-04
1446366	0	1639.66	2019-06-04
1446380	0	2239.33	2019-06-04
1446383	0	695.63	2019-04-04
1446389	0	2348.74	2019-06-04
1446421	1	1241.13	2019-06-04
1446423	0	1724.42	2019-06-04
1446425	0	612.27	2019-03-20
1446426	0	306.58	2019-03-20
1446448	0	1527.08	2019-06-04
1446451	0	1102.88	2019-06-04
1446455	0	457.64	2019-03-20
1446463	0	461.65	2018-11-22
1446464	0	514.25	2019-03-20
1446467	0	661.2	2019-03-20
1446482	0	975.88	2019-06-04
1446484	0	509.45	2019-03-20
1446492	0	1755.11	2018-11-22
1446493	0	1278.21	2019-06-04
1446532	0	1652.08	2019-06-04
1446541	0	1030.88	2019-06-04
1446562	0	2111.6	2019-06-04
1446571	0	670.67	2018-11-22
1446575	0	1930	2019-06-04
1446578	0	1428.3	2019-06-04
1446580	0	2352.28	2019-06-04
1446581	0	5175.67	2019-06-04
1446589	0	1034.34	2019-03-20
1446593	0	564.46	2019-03-20
1446602	0	1499.28	2019-06-04
1446604	0	1849.83	2019-06-04
1446609	0	488.71	2018-11-22
1446623	0	2119.7	2019-06-04
1446629	0	3250.38	2019-06-04
1446630	0	5663.4	2019-06-04
1446639	0	338.47	2018-11-22
1446646	0	792.38	2019-06-04
1446656	1	2708.47	2019-04-04
1446659	0	1319.15	2019-06-04
1446662	0	1915.49	2019-06-04
1446689	0	2821.06	2019-06-04
1446692	0	2164.12	2019-06-04
1446695	0	851.45	2019-06-04
1446700	0	1942.24	2019-06-04
1446725	0	1641.15	2019-06-04
1446738	0	1661.44	2019-06-04
1446743	0	794.61	2018-11-22
1446755	0	1119.37	2019-06-04
1446767	0	2811.04	2019-06-04
1446784	0	992.26	2019-06-04
1446789	0	850.93	2018-11-22
1446791	0	383.64	2018-11-22
1446808	0	1124.03	2019-06-04
1446821	0	1821.33	2019-06-04
1446828	0	1069.1	2019-06-04
1446843	0	1651.27	2019-06-04
1446855	0	1504.87	2019-06-04
1446861	0	2309.15	2019-06-04
1446864	0	1205.88	2019-06-04
1446866	0	2121.24	2019-06-04
1446923	0	1195.21	2019-06-04
1446940	0	1431.72	2019-06-04
1446970	0	3490.38	2019-06-04
1446979	0	512.61	2019-03-20
1446981	0	751.22	2019-03-20
1447003	0	652.16	2019-03-20
1447015	0	1926.46	2019-06-04
1447035	0	1782.93	2019-06-04
1447040	0	2681.97	2019-06-04
1447045	0	387.34	2018-11-22
1447061	0	2085.29	2019-06-04
1447075	0	2323.61	2019-06-04
1447076	0	1274.84	2018-11-22
1447095	0	1622.91	2019-06-04
1447102	0	1880.83	2019-06-04
1447117	0	784.36	2019-06-04
1447130	0	325.15	2019-03-20
1447138	0	480.34	2019-03-20
1447194	0	2404.58	2019-06-04
1447218	0	464.73	2019-03-20
1447226	0	668.53	2019-06-04
1447234	0	1335.58	2019-06-04
1447247	0	3050.22	2019-06-04
1447274	0	3292.62	2019-06-04
1447279	0	3089.12	2019-06-04
1447283	0	4260.82	2019-06-04
1447305	0	1077.99	2019-06-04
1447320	0	300.81	2018-11-22
1447322	0	2845.38	2019-06-04
1447330	0	1773.07	2019-06-04
1447331	0	2398.43	2019-06-04
1447332	0	1420.78	2019-06-04
1447355	0	1171.78	2019-06-04
1447389	0	787.57	2018-11-22
1447399	0	1774.53	2019-06-04
